,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,PCA1,PCA2,cluster
1851,28.6,50.0,2.4,8.1,24.5,4.3,1.71,7.3,337,-0.8876804381260008,-0.9683729711309292,2
1854,29.3,86.7,18.2,32.5,29.2,12.9,1.4,5.5,552,1.8797527578642,0.04210793607709733,2
1858,36.1,69.4,8.3,18.9,21.2,16.6,1.1,5.1,602,1.1969398046856938,-1.0428970628091518,2
1863,33.3,76.1,2.6,10.2,24.8,9.9,1.35,6.7,321,0.049665368474513444,-1.3125981303962249,2
1870,33.2,66.6,0.0,8.7,33.6,2.4,1.79,5.6,535,0.669027476578282,-1.8060091283223743,2
1873,31.1,66.0,4.5,6.0,24.2,7.7,1.57,6.4,694,0.4891431997185819,-1.641849393355435,2
1878,29.7,72.5,1.6,14.0,33.4,9.4,1.72,6.6,315,0.560526966466422,-1.3577524678679567,2
1880,18.0,81.6,20.5,23.8,25.4,17.4,1.67,10.3,551,0.7797612251948027,0.18701865084183406,2
1885,34.9,71.7,9.3,19.4,34.4,7.3,1.57,6.4,577,1.4462139250536181,-1.018304954270054,2
1887,28.6,50.1,3.2,15.6,26.6,4.9,1.6,5.5,566,0.006125718932444567,-0.955857674426885,2
1892,29.4,68.1,6.8,22.0,19.5,15.0,1.4,5.2,361,0.39639318547343866,-0.5492964577928284,2
1901,35.1,60.9,5.0,12.2,19.3,20.0,1.5,5.9,576,1.1461121341667229,-1.541474007788704,2
1904,27.7,68.1,11.0,19.6,21.2,9.0,1.33,5.7,420,-0.021446984011703668,-0.23824114191216997,2
1905,39.8,63.6,5.0,19.4,25.1,7.4,2.27,4.5,681,2.18120852351625,-1.5386976764855,2
1909,40.7,64.4,4.0,16.3,30.0,11.1,1.55,6.8,504,1.3297722201863655,-1.462486690422465,2
1915,32.2,95.9,3.0,12.3,32.2,5.5,1.38,6.6,485,0.8518199424002648,-1.582741929019319,2
1916,32.6,92.5,5.4,10.9,26.2,12.9,1.32,5.6,377,0.8792312673288815,-1.4733109756631373,2
1920,31.6,59.5,9.4,14.6,29.8,10.6,1.31,6.3,344,0.18512047915485405,-0.6720881479841334,2
1924,35.0,58.7,0.6,7.1,19.9,13.2,1.58,5.1,361,0.18587669358495104,-1.6084722831550389,2
1934,30.3,51.2,7.3,18.8,26.3,14.1,1.39,5.2,624,0.8496500167492432,-0.9175565462615815,2
1939,26.8,72.5,20.7,35.2,18.5,13.2,1.72,5.4,662,1.6132596949266211,0.48929545076233866,2
1965,31.4,70.0,19.8,30.5,28.6,13.3,1.86,14.6,364,0.7026239166259832,0.5514502740660829,2
1970,22.2,98.7,13.2,35.8,24.0,12.6,1.54,3.8,471,1.5531119490349643,0.057353894025555865,2
1974,30.5,76.2,9.3,19.7,32.2,6.5,1.97,6.6,424,1.1632477927617018,-0.8123463091233697,2
1975,33.9,74.7,3.5,15.2,31.0,10.9,1.41,7.2,678,1.288937157569959,-1.6124973928352877,2
1987,34.4,90.0,4.9,16.4,14.6,12.6,1.71,6.8,488,0.9542990514781088,-1.2527418527521772,2
1988,34.1,61.4,6.8,16.3,41.3,15.3,1.57,7.3,624,1.9555506499399427,-1.5782796483967716,2
1989,28.9,74.7,8.0,19.1,28.9,1.5,1.56,8.5,541,0.12210969487505788,-0.5722734827914164,2
1991,29.1,79.2,3.8,12.6,29.2,-0.5,1.7,6.0,436,0.07625571016000374,-1.102408992064031,2
2000,28.8,79.7,8.8,20.2,23.1,6.5,1.48,7.5,350,-0.03538127090233946,-0.3528998256744191,2
2002,43.0,64.7,12.3,21.3,29.6,6.6,1.72,7.1,619,1.7817109379535196,-0.8559194836294568,2
2005,33.0,51.4,15.6,27.7,30.0,10.2,1.08,6.7,644,0.8523727564840365,0.04258848880343425,2
2006,30.3,68.3,18.8,29.0,23.9,11.2,1.47,9.6,456,0.5515366211122505,0.4770391873171267,2
2012,31.5,50.3,4.3,14.8,20.3,12.9,1.61,9.0,677,0.2858331951734837,-1.1188134768739033,2
2015,30.1,95.4,2.8,10.3,21.4,13.3,1.32,5.1,333,0.48509391290182874,-1.496028837965707,2
2019,30.6,72.7,5.2,8.5,26.0,12.3,1.1,6.1,493,0.2264466875765789,-1.3600799666517214,2
2021,23.2,67.2,8.0,14.3,25.1,14.3,1.57,5.4,456,0.4020240968605341,-0.8781513613007063,2
2024,35.7,60.6,2.9,11.2,30.8,14.4,1.36,10.0,627,0.7850959687530998,-1.6534540795172297,2
2047,32.8,82.7,4.4,11.3,27.7,11.4,1.58,5.2,322,0.8433250931470111,-1.444606368033415,2
2050,39.4,71.0,0.6,10.8,24.7,16.2,1.25,5.0,441,1.0720289271627264,-1.8676422975176425,2
2053,26.9,72.7,7.5,24.3,23.9,15.1,1.67,5.2,454,1.0685818658680637,-0.6747610199865381,2
2064,30.9,90.8,15.0,29.6,29.0,8.3,1.38,10.3,640,1.227611082314667,-0.12823804947026504,2
2065,25.7,50.4,2.5,14.9,33.6,10.5,1.44,7.7,600,0.19203658699524012,-1.1758211063178055,2
2079,33.3,73.0,7.0,23.0,24.2,6.6,1.83,9.1,734,1.1485717005424474,-0.9052421853877836,2
2081,34.2,61.2,8.9,19.0,24.6,12.6,1.41,5.1,553,1.0200517737311325,-0.8650185216616085,2
2090,25.8,58.8,0.3,10.3,25.0,9.9,1.62,9.9,622,-0.2611331642783741,-1.3917602146469015,2
2094,33.9,76.5,3.5,8.3,21.9,10.8,1.4,5.1,345,0.2696719304375505,-1.4266453796309546,2
2096,28.4,82.6,2.0,14.6,27.4,3.7,1.37,5.9,339,-0.19318488758101302,-1.0192504533696731,2
2102,30.2,72.3,3.4,14.2,28.2,8.5,1.84,6.9,422,0.6174083285212891,-1.2683273107745574,2
2108,27.3,77.9,20.9,33.3,32.8,9.9,1.3,7.5,580,1.3518908909463059,0.4614722016529684,2
2111,36.6,83.6,7.4,19.4,18.4,14.7,1.48,9.1,707,1.3713640297336684,-1.2080670222417016,2
2126,34.9,76.9,7.5,25.2,31.4,14.4,1.43,5.0,342,1.5322452707546819,-0.8259029506833392,2
2127,26.3,58.2,10.2,24.6,23.1,9.0,1.5,6.0,345,-0.1346371567113999,0.06064652037847779,2
2128,35.2,72.0,3.6,11.4,29.4,10.2,1.39,6.5,737,1.2873908985325744,-1.80475201447345,2
2129,24.4,76.8,10.1,21.3,29.1,18.0,2.17,6.8,464,1.7510132742236257,-0.9296836712432771,2
2133,31.4,69.8,20.4,32.0,16.3,9.7,1.49,8.0,643,0.8630483302645462,0.5812211916291139,2
2134,38.8,65.2,3.4,14.3,33.0,15.2,1.76,3.9,526,2.174468116293761,-1.9201742029903128,2
2139,29.1,63.6,12.3,21.1,32.0,5.1,1.53,7.4,542,0.5346413666202731,-0.3353779975329416,2
2160,26.2,67.3,10.2,19.3,20.8,9.9,1.66,6.4,419,0.1325474956782617,-0.3481670592156162,2
2161,23.8,70.6,4.7,18.1,31.1,9.3,1.48,5.1,609,0.7321941658003245,-1.088104132619187,2
2164,27.3,73.7,13.8,28.4,27.5,16.4,1.4,7.3,293,0.7539819630166597,0.07585151520007256,2
2169,25.9,70.2,16.7,27.6,26.2,8.6,2.03,6.4,442,1.0545857923313104,0.147272733661189,2
2170,32.2,66.6,8.3,19.7,23.5,13.2,1.08,5.6,382,0.26802930336221736,-0.5521129604599984,2
2173,36.8,89.3,9.3,17.3,29.2,14.7,1.62,7.0,422,1.7863268795306275,-1.2659399139453216,2
2181,32.3,83.0,10.2,15.1,27.0,12.7,1.45,5.0,454,1.2347954979030535,-1.0733427549970023,2
2184,29.0,90.6,24.2,30.3,31.4,9.4,1.38,6.8,303,1.1852922200755593,0.6659202233685448,2
2185,35.1,85.7,19.7,26.3,24.1,9.9,1.45,8.2,483,1.2567977662177332,0.08141426051416313,2
2189,35.0,56.0,23.4,27.1,32.7,11.5,1.62,5.8,452,1.6477551387070994,0.29671032994065094,2
2193,25.4,78.6,4.1,6.7,21.3,9.1,1.4,10.1,543,-0.5396326979067825,-1.2370814188814778,2
2197,33.8,86.2,0.4,12.2,31.1,3.2,2.06,3.7,618,1.7599279757581496,-2.0629594874234485,2
2202,23.7,73.3,4.7,19.0,23.0,8.4,1.4,5.5,668,0.3486823976400917,-0.9072934302907572,2
2210,34.8,54.9,13.2,18.9,20.1,11.0,1.63,5.3,385,0.532150199358418,-0.30285662437343175,2
2217,32.6,63.8,4.6,21.9,20.9,14.5,1.6,7.7,605,0.9125590971226011,-0.9871604249511624,2
2218,39.4,69.0,7.3,27.6,36.2,4.2,2.19,7.1,428,1.9100501853455596,-0.8300173230339295,2
2232,28.8,75.2,8.8,15.5,25.4,7.3,1.26,8.7,580,0.05770084221627398,-0.7240466642957923,2
2235,35.1,81.5,1.7,10.9,29.1,11.0,1.48,11.5,337,0.16602496804652025,-1.4460018132759445,2
2237,17.8,84.3,7.5,23.0,27.7,7.9,1.35,7.5,315,-0.46464200214396517,-0.12474852888547336,2
2239,33.9,65.9,11.6,23.8,25.1,11.2,1.13,7.3,427,0.4007578185531833,-0.20186813298147718,2
2244,29.7,77.9,1.4,16.2,37.0,11.2,2.52,5.6,430,2.1362715961242076,-1.8770479385366785,2
2249,33.0,73.5,14.2,21.9,33.5,3.3,1.55,6.0,582,1.2284019202166394,-0.46700481014093187,2
2252,31.1,52.6,23.6,27.8,26.9,4.3,1.56,6.6,416,0.36433974472437297,0.8986409255667821,2
2253,30.1,72.0,14.4,19.7,22.7,10.7,1.46,6.4,372,0.40600972933093527,-0.17974717398483064,2
2254,37.5,64.7,3.5,18.5,25.1,15.9,1.7,7.2,399,1.162376787558766,-1.2781968553315117,2
2266,27.8,75.4,8.9,20.8,33.6,4.1,1.31,5.5,626,0.7958386646388085,-0.7247245708183242,2
2267,21.5,52.5,4.3,13.9,30.0,12.6,1.42,5.0,333,-0.3051058380293902,-0.8013439448073403,2
2270,25.3,49.4,19.5,32.0,24.9,7.2,1.73,5.8,426,0.3450237579563042,0.8770454377789935,2
2271,18.9,43.7,3.3,12.7,25.7,5.8,1.78,5.4,432,-0.8493546187703874,-0.6730962547288388,2
2288,24.9,83.7,12.1,20.4,30.8,7.6,1.3,7.6,516,0.46631818054563157,-0.40520830521739376,2
2289,31.6,76.0,3.8,12.5,19.3,6.5,1.56,5.8,317,-0.18239321867850525,-0.978067378273689,2
2291,31.5,76.0,3.3,10.1,32.2,9.5,1.44,9.3,389,0.20790847013976216,-1.3797730540766728,2
2294,33.4,63.9,6.2,10.6,35.0,15.7,1.84,5.2,471,1.7333303520416308,-1.7298247101909707,2
2304,42.9,80.5,3.8,7.1,24.0,9.4,1.3,6.6,553,1.0444994544294464,-1.8843956402931437,2
2306,33.0,68.5,2.3,13.4,31.0,12.8,1.34,5.9,620,1.1393244223402492,-1.6906433661176778,2
2308,35.1,69.4,3.0,3.7,34.9,17.7,1.66,6.6,632,1.8612605456768099,-2.4389998503679857,2
2310,29.2,65.3,5.7,17.2,33.5,17.0,1.54,5.6,295,0.9624767667993193,-1.0868268329981796,2
2311,26.1,76.9,9.2,15.5,24.2,9.9,1.19,6.5,299,-0.34276928031103626,-0.44035562035474674,2
2314,40.0,71.3,0.5,4.4,14.5,16.1,1.41,5.1,318,0.3661664370333416,-1.8569219079826416,2
2315,25.5,81.0,1.1,9.9,31.2,12.3,1.77,5.9,572,1.116770465055286,-1.9051615273754754,2
2318,29.8,73.1,4.7,12.9,23.1,12.2,1.44,5.9,682,0.8716392209407773,-1.4526548554425853,2
2319,29.7,53.0,18.0,30.5,27.8,8.6,1.36,5.1,488,0.7055079489130058,0.49565622927344904,2
2320,36.2,80.6,13.9,22.0,28.7,13.3,1.56,7.5,483,1.6602015017749392,-0.6762719657016553,2
2322,33.7,91.2,17.2,29.0,25.1,12.0,1.43,6.3,505,1.725767609716669,-0.13972490030911755,2
2323,30.4,59.1,3.9,14.9,28.9,12.3,1.67,5.6,487,0.8059005675746966,-1.2804502412305325,2
2326,28.2,71.4,9.2,25.5,34.0,6.2,2.35,3.2,594,2.22396619079806,-0.9281928521502648,2
2327,32.4,62.9,7.7,19.6,28.3,6.7,1.38,9.9,562,0.15247335542345744,-0.6068098076206094,2
2334,32.2,58.7,5.0,15.0,33.9,7.3,1.64,6.8,516,0.7201626802362843,-1.186612510417986,2
2337,34.0,75.9,10.0,18.0,30.4,5.2,1.57,5.2,356,0.79991920077573,-0.701726461507962,2
2340,25.8,89.6,3.6,6.3,18.1,10.7,1.59,7.9,467,-0.08331411332796712,-1.4373361783811518,2
2345,27.8,86.2,4.0,17.4,22.2,11.0,1.57,5.3,662,1.1217574539754012,-1.366100496629205,2
2346,33.8,72.1,3.7,18.3,29.7,6.8,1.16,5.9,625,0.7546957537409771,-1.199149560768121,2
2350,30.9,57.8,15.3,28.1,26.5,10.6,1.35,5.1,380,0.613854306860433,0.24851541249000103,2
2354,37.8,77.8,7.1,22.8,32.2,6.8,1.59,5.3,399,1.4190645045838168,-0.9256045230960772,2
2356,29.0,51.2,7.6,16.0,30.6,15.2,1.48,5.8,660,1.0870086000204835,-1.1526827898191931,2
2360,29.4,53.6,5.6,15.9,28.9,8.5,1.61,8.9,384,-0.21298149356632518,-0.6907311784303036,2
2362,23.1,64.3,3.9,18.3,29.5,13.8,1.5,8.3,444,0.11034119588091178,-0.8564729066507889,2
2364,34.9,69.9,10.7,17.5,23.0,12.0,1.28,6.9,720,1.1287402248371932,-0.9574081724884504,2
2365,23.8,88.2,4.5,18.4,30.8,18.0,1.94,3.4,409,1.895514558722031,-1.498151347414133,2
2366,26.8,79.8,15.1,33.0,28.6,14.6,1.56,4.2,367,1.5558607586183222,0.08612116224374529,2
2372,33.7,85.0,5.4,21.5,34.2,9.5,1.1,7.5,687,1.3954208379441364,-1.256625293686261,2
2374,30.8,60.8,12.6,21.9,21.1,7.1,1.33,5.5,596,0.355555152035782,-0.20300732036628955,2
2375,36.8,60.0,10.1,30.6,27.6,8.9,1.73,3.7,762,2.2273527923050924,-0.7000398532314664,2
2377,32.9,84.6,4.3,1.9,29.8,3.9,1.87,4.0,723,1.4947937333076695,-2.2685813626750235,2
2382,32.8,53.2,8.1,24.5,26.3,11.2,1.61,5.4,363,0.6424358563313115,-0.39732193363986007,2
2384,23.2,73.3,0.4,16.2,26.7,7.7,1.93,5.9,543,0.5179317591887632,-1.3323373951323696,2
2390,24.7,85.3,10.8,24.6,39.9,9.7,2.08,15.5,638,1.2568441300956739,-0.669082465569517,2
2392,30.4,64.0,9.3,10.3,35.0,4.9,1.57,5.6,708,1.0340110895493109,-1.3225462352468154,2
2397,30.7,80.4,5.4,12.4,24.5,12.9,1.22,5.3,639,0.9519817740526437,-1.4809114641790024,2
2400,34.3,89.5,9.4,15.6,28.4,9.4,1.48,6.0,505,1.3422211995722595,-1.1757108101212428,2
2401,32.2,76.4,0.0,10.3,24.0,11.0,1.49,5.9,347,0.2595954032056318,-1.554374964625595,2
2404,27.9,82.5,8.3,24.2,29.0,9.4,1.78,5.6,349,1.0313584487631875,-0.588862599305998,2
2410,34.4,90.8,12.5,27.0,29.4,9.8,1.47,11.0,477,1.134861235636382,-0.34987487549682017,2
2413,29.8,80.8,10.4,14.9,17.1,-0.4,1.53,5.7,502,-0.24246206277091822,-0.43730614623419484,2
2416,29.9,63.3,3.8,16.0,24.2,7.9,1.42,8.9,710,0.19525973033355395,-1.0926535332606486,2
2422,30.4,60.1,0.9,14.1,27.2,12.1,1.26,5.6,641,0.573853825766782,-1.5027672384912758,2
2430,29.2,45.9,1.9,10.9,29.4,5.5,1.1,6.1,647,-0.38285172916239985,-1.191315826680072,2
2434,30.8,55.6,15.0,22.3,22.0,15.9,1.64,6.1,451,0.894219510498641,-0.19253499560353654,2
2436,30.7,64.6,7.9,23.1,30.7,19.0,1.39,16.6,399,0.049176099981692104,-0.42263588676724884,2
2437,24.0,68.7,18.6,31.1,30.6,7.3,1.44,6.0,588,0.9131446107348001,0.42767244578004887,2
2444,30.0,89.0,9.2,30.2,29.7,17.5,1.83,8.2,428,1.951450190627226,-0.6744680307216394,2
2450,35.2,71.8,12.2,25.7,28.0,7.1,1.27,7.8,327,0.3807808244152296,-0.028181458997338555,2
2451,33.8,89.3,14.1,25.3,23.0,11.3,1.33,9.1,671,1.3332042203547325,-0.45239424356687635,2
2454,31.2,93.7,6.3,10.9,19.0,14.2,1.51,7.1,344,0.5277012052211361,-1.2563901702942535,2
2457,31.9,77.1,7.3,16.9,25.4,11.3,1.56,6.3,471,0.904379749400071,-1.0323490470600358,2
2466,30.2,48.6,6.9,15.8,19.7,9.4,1.57,5.2,598,0.19945735917442067,-0.7887751216902931,2
2470,20.6,63.5,14.1,23.5,30.0,8.3,1.54,6.1,646,0.5922525603983329,-0.12723374142830537,2
2472,34.0,83.1,10.5,25.8,22.6,5.7,1.28,5.4,522,0.824981763034711,-0.3581657338128268,2
2473,34.7,61.0,9.4,29.9,22.0,18.7,1.7,5.8,466,1.6251491445801254,-0.48930589886760406,2
2475,28.1,85.3,1.6,18.3,32.0,7.5,1.37,7.9,521,0.5481805751437118,-1.2491630271270429,2
2485,32.3,74.5,7.4,9.9,24.2,17.8,1.67,5.1,611,1.6421954280594786,-1.7126777542526086,2
2487,30.2,70.3,4.3,17.1,17.9,14.7,1.41,5.5,401,0.2925375476928558,-0.9401235152940294,2
2488,40.0,63.2,14.9,24.0,27.4,7.0,1.51,6.4,569,1.3711563572720216,-0.3653439280921948,2
2490,39.0,92.4,1.7,3.6,31.7,4.8,1.19,7.0,428,0.5612190427778411,-1.9983968051316692,2
2496,21.3,63.9,6.1,8.0,25.7,15.7,1.35,8.0,610,-0.022869780561902312,-1.237904268323428,2
2505,30.3,92.7,2.2,15.3,21.0,6.8,1.8,6.6,511,0.7427066312919197,-1.3941310666742088,2
2506,23.6,72.3,0.8,13.8,26.4,11.0,1.68,6.2,543,0.4122513926950195,-1.4141095548661722,2
2508,31.9,73.3,11.1,21.8,15.1,7.2,1.54,7.4,543,0.24070836867253864,-0.2656537583900404,2
2512,30.2,71.7,18.3,29.4,16.1,8.9,1.48,5.5,479,0.5990400654096013,0.4884000679706003,2
2514,28.1,50.3,3.8,14.1,21.0,12.7,1.52,6.3,496,-0.08408270138795194,-0.9607656467564831,2
2515,38.1,65.7,16.6,34.5,23.9,5.8,1.97,5.5,607,1.9498140800840873,0.0884652483945383,2
2527,29.4,76.2,12.9,28.0,27.0,13.9,1.58,7.8,696,1.656155417630942,-0.4803554272460917,2
2528,29.6,68.4,22.3,31.8,26.2,6.2,1.55,5.9,582,1.1560015858106085,0.6227863542102985,2
2529,33.8,64.8,12.6,21.7,21.3,8.3,1.5,5.2,593,0.8995723023812219,-0.4308872092684884,2
2530,37.7,63.6,24.2,32.1,24.3,13.2,1.59,5.6,600,2.104318328177395,0.36528590363972463,2
2535,31.7,52.4,11.2,22.0,32.4,13.3,1.52,7.3,460,0.8935071486933248,-0.48517166015774216,2
2540,25.9,57.0,3.6,18.9,22.5,9.8,1.52,6.9,352,-0.47464596704960355,-0.5385389510454998,2
2542,31.5,73.7,5.3,20.6,32.5,8.7,2.22,10.7,569,1.3681081091316365,-1.1804999857926946,2
2549,28.1,91.6,6.4,13.5,37.9,10.0,1.26,7.2,331,0.687603340026772,-1.2033319466764034,2
2554,31.1,83.6,15.4,25.6,34.7,6.7,1.43,6.4,376,1.1229350115617813,-0.13369277763235782,2
2557,42.9,53.3,0.6,14.2,19.7,9.4,1.7,7.2,604,0.8342370929058415,-1.582170577577997,2
2561,24.2,67.6,19.4,35.1,24.2,9.6,1.91,6.2,422,0.9569565314086583,0.7552250701963237,2
2564,24.6,84.2,8.3,22.1,36.4,11.7,1.36,7.9,329,0.6173328408258714,-0.5913024662876691,2
2565,31.6,60.9,18.0,35.8,17.9,11.0,1.34,7.9,458,0.39426963735675963,0.8616192776438792,2
2571,28.6,42.3,12.0,22.5,27.8,13.3,1.35,5.2,648,0.7678355443220306,-0.37495380764467123,2
2582,38.1,82.6,5.1,13.8,25.0,9.9,1.5,6.7,582,1.2914463822149571,-1.549476144273556,2
2589,27.2,71.6,10.7,24.4,31.4,15.4,2.09,4.0,434,2.008584038505498,-0.7959668136341512,2
2596,26.9,86.9,14.0,25.2,24.3,14.6,1.39,7.8,328,0.6481762736684943,-0.06382558783656869,2
2598,35.1,67.6,14.2,25.5,25.0,5.6,1.52,5.1,345,0.6620988044591124,0.036177427565118166,2
2600,28.8,58.0,6.3,36.4,42.2,1.9,2.43,3.5,505,2.147657690973074,-0.47825319269928107,2
2607,27.2,68.6,1.5,11.8,29.7,21.9,1.91,7.9,410,1.1985612825483092,-1.7753186668791308,2
2616,34.6,71.4,20.4,32.4,22.9,7.0,1.64,7.6,514,1.1553998737305333,0.5279632616898698,2
2618,22.7,80.1,0.2,14.0,20.6,11.9,1.51,5.0,376,-0.08472639445515659,-1.2028571274380944,2
2625,23.6,67.4,17.9,28.8,25.6,7.3,1.71,6.2,670,0.9679693732942352,0.2452249832814211,2
2628,30.6,57.1,6.5,16.8,21.0,8.8,1.74,5.3,543,0.4680682870409447,-0.8610510652370137,2
2629,30.8,83.8,0.1,1.3,32.5,5.1,1.53,5.7,601,0.6977517959680629,-2.264008666881077,2
2640,40.1,58.4,5.0,13.4,27.5,10.3,1.91,4.7,616,1.7700980449418864,-1.6902660705769823,2
2641,36.0,59.4,18.1,20.1,29.2,10.0,1.29,13.4,527,0.22611694720101513,0.03995438571620549,2
2645,35.5,82.5,2.5,13.1,21.4,11.7,1.33,6.2,692,1.1345399240888545,-1.7309116845915518,2
2647,32.3,69.0,1.1,13.5,23.9,9.9,1.39,5.8,461,0.28058200349847895,-1.3502860436353292,2
2648,37.5,58.7,5.6,22.7,22.0,9.2,1.56,9.6,467,0.30122016215076336,-0.5996882829626845,2
2650,27.8,53.7,7.8,16.9,29.7,7.9,1.31,5.6,613,0.29984127616398265,-0.7570915585400816,2
2652,37.1,58.0,15.9,19.3,27.0,16.2,1.18,7.2,403,0.8667485307959655,-0.3271827642403842,2
2656,24.9,93.1,12.5,18.1,25.0,2.9,2.26,8.6,473,0.7384996621647816,-0.5289692991997484,2
2658,31.2,65.8,7.1,16.2,22.4,5.3,1.4,6.0,495,-0.010082888953216778,-0.6881318257352362,2
2666,32.9,62.6,17.1,30.6,21.9,14.6,1.4,5.2,533,1.3288820407324227,0.14876104014880476,2
2678,25.8,47.3,9.4,16.9,34.1,6.4,1.92,5.3,367,0.3102069627346615,-0.5198015106236115,2
2686,20.7,80.4,7.4,19.8,25.5,7.9,1.01,5.5,573,-0.11857013717182409,-0.5116343913475679,2
2687,27.8,70.8,3.0,20.7,30.8,17.7,2.02,3.5,502,2.0616242593659204,-1.5414891687493548,2
2688,30.5,82.0,13.4,26.6,29.8,12.4,1.71,4.0,473,1.9417688843958039,-0.5331819814558707,2
2695,32.4,63.5,6.4,14.7,38.5,11.4,1.81,3.8,501,1.8207046933602173,-1.5317239899321222,2
2697,30.5,58.2,11.8,24.8,22.9,15.9,1.52,5.1,431,0.9219272270282846,-0.28699000364326366,2
2704,35.9,77.2,14.9,21.1,29.4,12.3,1.5,5.4,489,1.7277482202849745,-0.6607842324766998,2
2706,37.2,87.6,1.3,14.3,32.3,1.1,1.7,3.4,663,1.7486514968140212,-1.9331740380593814,2
2709,32.0,69.6,8.1,23.1,33.8,7.5,1.48,10.0,575,0.7765670966094924,-0.6715153431094463,2
2712,30.6,71.9,7.7,21.3,16.9,3.5,1.73,5.6,593,0.3798616307167134,-0.5443939963139139,2
2717,33.0,87.8,18.1,27.3,19.4,12.2,1.78,5.2,529,1.8496402008721082,-0.17250029224021163,2
2718,31.4,53.2,18.5,27.9,28.9,13.0,1.42,5.7,319,0.7646893221805395,0.4062012325239423,2
2721,30.9,62.0,3.5,7.3,31.0,10.4,1.36,5.0,297,0.05875619305987773,-1.35955506248165,2
2724,20.6,65.7,19.0,28.4,29.1,14.1,1.45,8.0,683,0.968822198335951,0.2425882489886141,2
2725,31.0,89.4,10.8,17.3,31.3,3.3,2.01,5.9,435,1.3025793009175433,-0.9020767194150011,2
2732,32.3,65.7,8.7,19.1,28.3,11.6,1.36,6.4,322,0.4285077400222771,-0.5904098242772172,2
2733,25.9,49.6,1.0,12.6,23.0,16.9,1.96,5.5,592,0.7821075231873865,-1.5680244207463774,2
2734,24.6,55.8,14.6,24.1,26.0,12.3,1.93,5.7,579,1.0826230326548285,-0.20329151233105075,2
2735,26.9,81.0,8.9,15.8,27.3,9.5,1.39,5.9,620,0.8295779758436693,-1.0042676361048286,2
2739,32.7,77.8,2.9,11.1,27.8,12.3,1.86,5.7,426,1.2055872722794738,-1.707784269871195,2
2758,34.9,65.4,16.7,27.2,18.4,12.1,1.67,9.8,351,0.4544030255253955,0.33354004625753486,2
2768,30.3,91.8,1.0,18.8,23.1,4.4,1.31,5.9,359,0.006469173565495319,-0.9780746756879924,2
2769,23.9,62.4,0.8,13.0,26.1,7.2,1.56,6.1,497,-0.2582299733260322,-1.1510927243565832,2
2776,28.6,65.4,12.2,14.7,30.5,9.2,1.56,10.3,322,-0.14490805974662807,-0.36623432389446775,2
2777,29.8,76.9,5.1,11.5,29.6,3.9,1.61,5.6,358,0.1934686144917324,-1.1073057379458213,2
2782,19.8,54.8,4.6,17.5,24.3,14.5,1.52,5.6,637,0.23530335756581355,-0.9034113288355382,2
2785,30.8,60.9,7.2,20.0,36.1,13.7,1.37,5.1,342,0.9492742140061279,-0.8503121447729493,2
2792,22.6,74.6,3.4,16.0,17.5,4.9,1.6,6.2,718,-0.07113109131559484,-0.969309162088251,2
2794,31.6,86.5,17.9,23.5,28.0,8.6,1.72,5.4,370,1.403030406159025,-0.15697462233056647,2
2801,30.2,49.8,0.7,8.0,30.5,7.2,1.56,5.9,706,0.42868586822891547,-1.7414057500835982,2
2805,23.8,70.3,0.8,12.7,17.8,11.1,1.42,5.5,606,-0.08838525780044953,-1.2857579449371594,2
2807,31.4,69.4,11.1,28.2,27.4,17.7,2.02,5.8,400,1.9446298933561705,-0.5642801953540353,2
2810,28.6,86.6,8.7,20.7,18.6,6.9,1.79,8.3,483,0.39465222274869904,-0.5392161396861406,2
2820,26.8,72.2,1.0,11.3,21.8,12.5,1.41,6.0,602,0.31883901405149406,-1.5291533889855626,2
2824,27.2,60.6,16.5,23.5,30.5,9.0,1.69,6.6,382,0.6059279994004737,0.10529367999701265,2
2825,35.9,61.0,8.3,18.0,21.4,16.3,1.41,11.6,613,0.5812791500951952,-0.8669643089458122,2
2828,30.6,57.8,24.3,31.5,15.4,19.9,1.48,5.4,502,1.2939076496366027,0.7071436381106537,2
2829,37.3,75.5,12.5,21.1,18.3,9.7,1.49,8.9,622,0.8960949284159407,-0.536945803558221,2
2832,35.5,76.3,9.5,23.0,23.6,6.8,1.76,5.2,579,1.4325874197066213,-0.7843750990264479,2
2836,32.0,80.6,9.7,19.5,31.0,3.9,1.52,6.0,567,1.0307069261527442,-0.816171704284461,2
2837,35.8,69.6,2.3,10.5,24.4,10.9,1.66,10.9,455,0.23141676999398952,-1.4408362242945838,2
2838,36.6,74.7,11.1,30.9,28.1,16.3,1.04,3.8,409,1.6557316455029871,-0.382279691766986,2
2842,30.9,56.8,9.2,19.2,28.4,5.4,1.82,5.9,567,0.7630829045062992,-0.6865566567771898,2
2844,38.9,66.3,3.7,24.0,28.9,2.8,2.24,3.6,673,2.178512317103549,-1.3773063488933017,2
2853,35.6,71.9,10.3,27.3,22.6,10.4,1.66,4.4,555,1.6088574630440804,-0.5745304442082034,2
2857,25.2,90.6,16.8,27.6,20.8,16.1,1.39,5.0,381,1.0825537277293344,0.07693265895179106,2
2858,25.3,86.3,6.2,15.8,33.6,9.9,1.66,5.8,426,0.9896349479619205,-1.185301645949197,2
